Country / territory of asylum/residence,Origin,Value
Slovakia,Tajikistan,0
Slovakia,Tunisia,0
Slovakia,Turkey,0
Slovakia,Turkey,1
Slovakia,Ukraine,0
Slovakia,Ukraine,17
Slovakia,Uzbekistan,0
Slovakia,Uzbekistan,3
Slovakia,Viet Nam,0
Slovakia,Viet Nam,1
Slovakia,Stateless,0
Slovakia,Stateless,9
Slovakia,Various/Unknown,267
Slovakia,Various/Unknown,1
Slovakia,Yemen,1
Slovenia,Afghanistan,9
Slovenia,Afghanistan,6
Slovenia,Albania,1
Slovenia,Burundi,1
Slovenia,Bosnia and Herzegovina,16
Slovenia,Bosnia and Herzegovina,142
Slovenia,Bosnia and Herzegovina,29
Slovenia,Belarus,3
Slovenia,Bolivia (Plurinational State of),0
Slovenia,China,0
Slovenia,Cameroon,1
Slovenia,Cameroon,3
Slovenia,Dem. Rep. of the Congo,1
Slovenia,Dem. Rep. of the Congo,3
Slovenia,Cuba,0
Slovenia,Algeria,3
Slovenia,Eritrea,1
Slovenia,Eritrea,3
Slovenia,Western Sahara,4
Slovenia,Ethiopia,1
Slovenia,Georgia,1
Slovenia,Georgia,1
Slovenia,Ghana,2
Slovenia,Guinea,1
Slovenia,Croatia,4
Slovenia,India,1
Slovenia,Iran (Islamic Rep. of),9
Slovenia,Iran (Islamic Rep. of),4
Slovenia,Iraq,2
Slovenia,Iraq,9
Slovenia,Kazakhstan,0
Slovenia,Kazakhstan,5
Slovenia,Kyrgyzstan,1
Slovenia,Liberia,13
Slovenia,Sri Lanka,0
Slovenia,Sri Lanka,1
Slovenia,Morocco,1
Slovenia,The former Yugoslav Republic of Macedonia,0
Slovenia,The former Yugoslav Republic of Macedonia,2
Slovenia,Mongolia,1
Slovenia,Nigeria,12
Slovenia,Nigeria,3
Slovenia,Pakistan,2
Slovenia,Palestinian,1
Slovenia,Russian Federation,6
Slovenia,Russian Federation,1
Slovenia,Sudan,3
Slovenia,Sudan,89
Slovenia,Senegal,0
Slovenia,Sierra Leone,0
Slovenia,Sierra Leone,7
Slovenia,Somalia,4
Slovenia,Somalia,9
Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),20
Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),5
Slovenia,Slovenia,4090
Slovenia,Syrian Arab Rep.,0
Slovenia,Tajikistan,2
Slovenia,Tunisia,0
Slovenia,Turkey,10
Slovenia,Ukraine,0
Slovenia,Uzbekistan,5
Sweden,Afghanistan,1708
Sweden,Afghanistan,4150
Sweden,Angola,25
Sweden,Angola,108
Sweden,Albania,39
Sweden,Albania,166
Sweden,United Arab Emirates,0
Sweden,Argentina,2
Sweden,Argentina,4
Sweden,Armenia,242
Sweden,Armenia,599
Sweden,Australia,1
Sweden,Azerbaijan,364
Sweden,Azerbaijan,781
Sweden,Burundi,25
Sweden,Burundi,1292
Sweden,Belgium,15
Sweden,Benin,12
Sweden,Benin,5
Sweden,Burkina Faso,3
Sweden,Burkina Faso,3
Sweden,Bangladesh,112
Sweden,Bangladesh,285
Sweden,Bulgaria,7
Sweden,Bulgaria,29
Sweden,Bosnia and Herzegovina,78
Sweden,Bosnia and Herzegovina,2341
Sweden,Bosnia and Herzegovina,201
Sweden,Belarus,245
Sweden,Belarus,209
Sweden,Bolivia (Plurinational State of),22
Sweden,Bolivia (Plurinational State of),49
Sweden,Brazil,1
Sweden,Brazil,1
Sweden,Bhutan,1
Sweden,Bhutan,9
Sweden,Botswana,3
Sweden,Canada,0
Sweden,Canada,1
Sweden,Chile,7
Sweden,Chile,42
Sweden,China,91
Sweden,China,148
Sweden,Cote d'Ivoire,19
Sweden,Cote d'Ivoire,46
Sweden,Cameroon,23
Sweden,Cameroon,58
Sweden,Dem. Rep. of the Congo,87
Sweden,Dem. Rep. of the Congo,240
Sweden,Congo,9
Sweden,Congo,52
Sweden,Colombia,17
Sweden,Colombia,186
Sweden,Cuba,17
Sweden,Cuba,91
Sweden,Czech Rep.,0
Sweden,Czech Rep.,1
Sweden,Germany,0
Sweden,Germany,5
Sweden,Djibouti,5
Sweden,Denmark,2
Sweden,Denmark,1
Sweden,Algeria,135
Sweden,Algeria,86
Sweden,Ecuador,4
Sweden,Ecuador,60
Sweden,Egypt,146
Sweden,Egypt,112
Sweden,Eritrea,580
Sweden,Eritrea,3921
Sweden,Spain,0
Sweden,Spain,1
Sweden,Estonia,0
Sweden,Estonia,8
Sweden,Ethiopia,168
Sweden,Ethiopia,326
Sweden,France,1
Sweden,Gabon,0
Sweden,United Kingdom,0
Sweden,United Kingdom,4
Sweden,Georgia,166
Sweden,Georgia,173
Sweden,Ghana,38
Sweden,Ghana,8
Sweden,Guinea,34
Sweden,Guinea,46
Sweden,Gambia,43
Sweden,Gambia,27
Sweden,Guinea-Bissau,0
Sweden,Guinea-Bissau,4
Sweden,Equatorial Guinea,1
Sweden,Equatorial Guinea,3
Sweden,Greece,3
Sweden,Guatemala,0
Sweden,Guatemala,7
Sweden,Honduras,9
Sweden,Honduras,16
Sweden,Croatia,15
Sweden,Croatia,84
Sweden,Haiti,3
Sweden,Hungary,2
Sweden,Hungary,1
Sweden,Indonesia,1
Sweden,Indonesia,6
Sweden,India,41
Sweden,India,58
Sweden,Iran (Islamic Rep. of),1270
Sweden,Iran (Islamic Rep. of),2360
Sweden,Iraq,1580
Sweden,Iraq,29013
Sweden,Israel,21
Sweden,Israel,32
Sweden,Italy,5
Sweden,Italy,2
Sweden,Jamaica,1
Sweden,Jordan,88
Sweden,Jordan,328
Sweden,Japan,0
Sweden,Kazakhstan,282
Sweden,Kazakhstan,377
Sweden,Kenya,113
Sweden,Kenya,54
Sweden,Kyrgyzstan,442
Sweden,Kyrgyzstan,150
Sweden,Cambodia,7
Sweden,Kiribati,31
Sweden,Rep. of Korea,1
Sweden,Rep. of Korea,11
Sweden,Kuwait,9
Sweden,Kuwait,5
Sweden,Lao People's Dem. Rep.,7
Sweden,Lebanon,164
Sweden,Lebanon,454
Sweden,Liberia,16
Sweden,Liberia,31
Sweden,Libya,246
Sweden,Libya,213
Sweden,Sri Lanka,45
Sweden,Sri Lanka,47
Sweden,Lithuania,7
Sweden,Lithuania,12
Sweden,Latvia,0
Sweden,Latvia,14
Sweden,Morocco,50
Sweden,Morocco,55
Sweden,Rep. of Moldova,0
Sweden,Rep. of Moldova,16
Sweden,Madagascar,1
Sweden,Mexico,1
Sweden,The former Yugoslav Republic of Macedonia,327
Sweden,The former Yugoslav Republic of Macedonia,130
Sweden,Mali,5
Sweden,Mali,5
Sweden,Myanmar,4
Sweden,Myanmar,46
Sweden,Montenegro,25
Sweden,Montenegro,42
Sweden,Mongolia,629
Sweden,Mongolia,125
Sweden,Mozambique,1
Sweden,Mauritania,10
Sweden,Mauritania,9
Sweden,Malawi,2
Sweden,Malaysia,1
Sweden,Malaysia,5
Sweden,Niger,7
Sweden,Niger,2
Sweden,Nigeria,225
Sweden,Nigeria,124
Sweden,Nicaragua,17
Sweden,Nicaragua,7
Sweden,Netherlands,0
Sweden,Netherlands,4
Sweden,Norway,2
Sweden,Nepal,26
Sweden,Nepal,19
Sweden,Pakistan,120
Sweden,Pakistan,186
Sweden,Panama,1
Sweden,Peru,6
Sweden,Peru,82
Sweden,Philippines,4
Sweden,Philippines,38
Sweden,Poland,0
Sweden,Poland,14
Sweden,Dem. People's Rep. of Korea,11
Sweden,Dem. People's Rep. of Korea,8
Sweden,Paraguay,3
Sweden,Romania,4
Sweden,Romania,38
Sweden,Russian Federation,767
Sweden,Russian Federation,1739
Sweden,Rwanda,7
Sweden,Rwanda,48
Sweden,Saudi Arabia,9
Sweden,Saudi Arabia,3
Sweden,Sudan,69
Sweden,Sudan,209
Sweden,Senegal,13
Sweden,Senegal,5
Sweden,Singapore,2
Sweden,Sierra Leone,21
Sweden,Sierra Leone,42
Sweden,El Salvador,31
Sweden,El Salvador,29
Sweden,Somalia,1553
Sweden,Somalia,15238
Sweden,Serbia and Kosovo (S/RES/1244 (1999)),2824
Sweden,Serbia and Kosovo (S/RES/1244 (1999)),6848
Sweden,Slovakia,0
Sweden,Slovakia,6
Sweden,Slovenia,0
Sweden,Slovenia,1
Sweden,Sweden,3
Sweden,Sweden,9344
Sweden,Syrian Arab Rep.,371
Sweden,Syrian Arab Rep.,1169
Sweden,Chad,3
Sweden,Chad,8
Sweden,Togo,8
Sweden,Togo,13
Sweden,Thailand,6
Sweden,Thailand,18
Sweden,Tajikistan,47
Sweden,Tajikistan,45
Sweden,Turkmenistan,12
Sweden,Turkmenistan,62
Sweden,Tunisia,29
Sweden,Tunisia,47
Sweden,Turkey,198
Sweden,Turkey,627
Sweden,United Rep. of Tanzania,15
Sweden,United Rep. of Tanzania,14
Sweden,Uganda,69
Sweden,Uganda,66
Sweden,Ukraine,111
Sweden,Ukraine,140
Sweden,Uruguay,0
Sweden,Uruguay,2
Sweden,United States of America,2
Sweden,United States of America,11
Sweden,Uzbekistan,321
Sweden,Uzbekistan,1413
Sweden,Venezuela (Bolivarian Republic of),6
Sweden,Venezuela (Bolivarian Republic of),6
Sweden,Viet Nam,110
Sweden,Viet Nam,103
Sweden,Vanuatu,1
Sweden,Stateless,831
Sweden,Stateless,3858
Sweden,Various/Unknown,721
Sweden,Various/Unknown,666
Sweden,Yemen,143
Sweden,Yemen,178
Sweden,South Africa,7
Sweden,Zambia,0
Sweden,Zambia,2
Sweden,Zimbabwe,5
Sweden,Zimbabwe,33
Swaziland,Angola,95
Swaziland,Burundi,170
Swaziland,Dem. Rep. of the Congo,126
Swaziland,Congo,56
Swaziland,Ethiopia,24
Swaziland,Kenya,1
Swaziland,Liberia,36
Swaziland,Sri Lanka,17
Swaziland,Nigeria,1
Swaziland,Rwanda,108
Swaziland,Sierra Leone,13
Swaziland,Somalia,69
Swaziland,Uganda,43
Sint Maarten (Dutch part),Guyana,1
Sint Maarten (Dutch part),Iran (Islamic Rep. of),3
Syrian Arab Rep.,Afghanistan,541
Syrian Arab Rep.,Afghanistan,1611
Syrian Arab Rep.,United Arab Emirates,1
Syrian Arab Rep.,Burundi,0
Syrian Arab Rep.,Burundi,6
Syrian Arab Rep.,Burkina Faso,3
Syrian Arab Rep.,Bulgaria,0
Syrian Arab Rep.,Bulgaria,1
Syrian Arab Rep.,Bahrain,0
Syrian Arab Rep.,Bosnia and Herzegovina,4
Syrian Arab Rep.,Canada,0
Syrian Arab Rep.,Cote d'Ivoire,4
Syrian Arab Rep.,Cote d'Ivoire,3
Syrian Arab Rep.,Cameroon,1
Syrian Arab Rep.,Cameroon,2
Syrian Arab Rep.,Dem. Rep. of the Congo,2
Syrian Arab Rep.,Dem. Rep. of the Congo,9
Syrian Arab Rep.,Congo,4
Syrian Arab Rep.,Colombia,4
Syrian Arab Rep.,Germany,0
Syrian Arab Rep.,Djibouti,2
Syrian Arab Rep.,Algeria,20
Syrian Arab Rep.,Algeria,1
Syrian Arab Rep.,Egypt,28
Syrian Arab Rep.,Egypt,14
Syrian Arab Rep.,Eritrea,20
Syrian Arab Rep.,Eritrea,60
Syrian Arab Rep.,Ethiopia,47
Syrian Arab Rep.,Ethiopia,7
Syrian Arab Rep.,Guinea,1
Syrian Arab Rep.,Indonesia,1
Syrian Arab Rep.,India,1
Syrian Arab Rep.,Iran (Islamic Rep. of),130
Syrian Arab Rep.,Iran (Islamic Rep. of),196
Syrian Arab Rep.,Iraq,623
Syrian Arab Rep.,Iraq,1000000
Syrian Arab Rep.,Iraq,194
Syrian Arab Rep.,Jordan,28
Syrian Arab Rep.,Jordan,49
Syrian Arab Rep.,Kenya,1
Syrian Arab Rep.,Kuwait,1
Syrian Arab Rep.,Kuwait,3
Syrian Arab Rep.,Lebanon,2
Syrian Arab Rep.,Lebanon,18
Syrian Arab Rep.,Libya,5
Syrian Arab Rep.,Libya,3
Syrian Arab Rep.,Morocco,5
Syrian Arab Rep.,Morocco,4
Syrian Arab Rep.,Mauritania,1
Syrian Arab Rep.,Mauritania,1
Syrian Arab Rep.,Nigeria,0
Syrian Arab Rep.,Netherlands,0
Syrian Arab Rep.,Oman,0
Syrian Arab Rep.,Pakistan,41
Syrian Arab Rep.,Pakistan,11
Syrian Arab Rep.,Philippines,0
Syrian Arab Rep.,Palestinian,42
Syrian Arab Rep.,Palestinian,33
Syrian Arab Rep.,Russian Federation,4
Syrian Arab Rep.,Russian Federation,3
Syrian Arab Rep.,Saudi Arabia,1
Syrian Arab Rep.,Saudi Arabia,4
Syrian Arab Rep.,Sudan,395
Syrian Arab Rep.,Sudan,539
Syrian Arab Rep.,Sierra Leone,2
Syrian Arab Rep.,Sierra Leone,1
Syrian Arab Rep.,Somalia,338
Syrian Arab Rep.,Somalia,2762
Syrian Arab Rep.,Suriname,0
Syrian Arab Rep.,Syrian Arab Rep.,300000
Syrian Arab Rep.,Chad,8
Syrian Arab Rep.,Chad,1
Syrian Arab Rep.,Tajikistan,0
Syrian Arab Rep.,Tunisia,20
Syrian Arab Rep.,Tunisia,2
Syrian Arab Rep.,Turkey,0
Syrian Arab Rep.,Turkey,7
Syrian Arab Rep.,Ukraine,0
Syrian Arab Rep.,Uzbekistan,5
Syrian Arab Rep.,Stateless,24
Syrian Arab Rep.,Stateless,61
Syrian Arab Rep.,Yemen,88
Syrian Arab Rep.,Yemen,58
Chad,Afghanistan,1
Chad,Central African Rep.,3
Chad,Central African Rep.,69428
Chad,Cote d'Ivoire,1
Chad,Cote d'Ivoire,3
Chad,Cameroon,9
Chad,Cameroon,5
Chad,Dem. Rep. of the Congo,74
Chad,Dem. Rep. of the Congo,207
Chad,Congo,1
Chad,Congo,6
Chad,Western Sahara,0
Chad,Ethiopia,1
Chad,Guinea,2
Chad,Guinea,1
Chad,Liberia,0
Chad,Liberia,2
Chad,Morocco,1
Chad,Niger,1
Chad,Nigeria,1
Chad,Palestinian,0
Chad,Rwanda,1
Chad,Rwanda,14
Chad,Sudan,3
Chad,Sudan,278257
Chad,Sudan,4000
Chad,Senegal,2
Chad,Somalia,12
Chad,Somalia,9
Chad,Syrian Arab Rep.,1
Chad,Chad,131000
Chad,Chad,50000
Chad,Togo,0
Chad,Togo,1
Chad,Yemen,2
Togo,Burundi,9
Togo,Central African Rep.,2
Togo,Central African Rep.,11
Togo,Cote d'Ivoire,44
Togo,Cote d'Ivoire,66
Togo,Cote d'Ivoire,5
Togo,Cameroon,1
Togo,Dem. Rep. of the Congo,82
Togo,Dem. Rep. of the Congo,76
Togo,Congo,8
Togo,Congo,20
Togo,Ghana,13575
Togo,Guinea,2
Togo,Iran (Islamic Rep. of),0
Togo,Iran (Islamic Rep. of),1
Togo,Iraq,1
Togo,Iraq,3
Togo,Liberia,2
Togo,Liberia,6
Togo,Sri Lanka,1
Togo,Sri Lanka,3
Togo,Nigeria,18
Togo,Rwanda,4
Togo,Rwanda,245
Togo,Sudan,0
Togo,Sudan,2
Togo,Sierra Leone,1
Togo,Somalia,1
Togo,Chad,3
Togo,Chad,15
Thailand,Afghanistan,0
Thailand,Afghanistan,1
Thailand,United Arab Emirates,0
Thailand,Burundi,1
Thailand,Bangladesh,7
Thailand,Belarus,0
Thailand,China,85
Thailand,China,61
Thailand,Cote d'Ivoire,5
Thailand,Cote d'Ivoire,15
Thailand,Cameroon,3
Thailand,Dem. Rep. of the Congo,58
Thailand,Dem. Rep. of the Congo,15
Thailand,Djibouti,2
Thailand,Algeria,1
Thailand,Egypt,1
Thailand,Ethiopia,4
Thailand,Ethiopia,2
Thailand,Ghana,1
Thailand,Guinea,19
Thailand,Haiti,1
Thailand,India,3
Thailand,Iran (Islamic Rep. of),28
Thailand,Iran (Islamic Rep. of),13
Thailand,Iraq,27
Thailand,Iraq,76
Thailand,Jordan,1
Thailand,Kenya,1
Thailand,Cambodia,52
Thailand,Cambodia,30
Thailand,Kuwait,5
Thailand,Lao People's Dem. Rep.,8
Thailand,Lao People's Dem. Rep.,149
Thailand,Liberia,17
Thailand,Liberia,1
Thailand,Sri Lanka,364
Thailand,Sri Lanka,350
Thailand,Myanmar,8962
Thailand,Myanmar,95718
Thailand,Malaysia,0
Thailand,Nigeria,4
Thailand,Nepal,6
Thailand,Nepal,17
Thailand,Pakistan,395
Thailand,Pakistan,60
Thailand,Palestinian,4
Thailand,Palestinian,14
Thailand,Rwanda,4
Thailand,Saudi Arabia,1
Thailand,Saudi Arabia,1
Thailand,Sudan,2
Thailand,Sudan,1
Thailand,Sierra Leone,4
Thailand,Somalia,17
Thailand,Somalia,122
Thailand,Syrian Arab Rep.,1
Thailand,Chad,1
Thailand,Togo,1
Thailand,Togo,1
Thailand,Thailand,542505
Thailand,Turkey,1
Thailand,Turkey,1
Thailand,Uganda,6
Thailand,Uzbekistan,1
Thailand,Viet Nam,149
Thailand,Viet Nam,21
Thailand,Stateless,1
Thailand,Yemen,1
Thailand,Zimbabwe,1
Tajikistan,Afghanistan,1607
Tajikistan,Afghanistan,3126
Tajikistan,Afghanistan,38
Tajikistan,Iran (Islamic Rep. of),2
Tajikistan,Iraq,0
Tajikistan,Iraq,4
Tajikistan,Kyrgyzstan,47
Tajikistan,Sri Lanka,1
Tajikistan,Tajikistan,2300
Turkmenistan,Afghanistan,30
Turkmenistan,Armenia,4
Turkmenistan,Azerbaijan,24
Turkmenistan,Russian Federation,4
Turkmenistan,Turkmenistan,20000
Timor-Leste,Afghanistan,0
Timor-Leste,Cote d'Ivoire,1
Timor-Leste,Dem. Rep. of the Congo,1
Timor-Leste,Ethiopia,1
Timor-Leste,Indonesia,1
Timor-Leste,Sri Lanka,1
Timor-Leste,Somalia,0
Timor-Leste,Viet Nam,0
Tonga,Dem. Rep. of the Congo,1
Tonga,Philippines,1
Tonga,Stateless,1
Trinidad and Tobago,Benin,2
Trinidad and Tobago,Burkina Faso,1
Trinidad and Tobago,Bangladesh,4
Trinidad and Tobago,Bangladesh,1
Trinidad and Tobago,Cote d'Ivoire,7
Trinidad and Tobago,Cote d'Ivoire,2
Trinidad and Tobago,Cameroon,2
Trinidad and Tobago,Cameroon,1
Trinidad and Tobago,Colombia,1
Trinidad and Tobago,Colombia,5
Trinidad and Tobago,Cuba,4
Trinidad and Tobago,Cuba,1
Trinidad and Tobago,Ethiopia,7
Trinidad and Tobago,Ghana,0
Trinidad and Tobago,Guinea,5
Trinidad and Tobago,Gambia,3
Trinidad and Tobago,Gambia,2
Trinidad and Tobago,Guinea-Bissau,1
Trinidad and Tobago,Haiti,0
Trinidad and Tobago,Haiti,5
Trinidad and Tobago,Iran (Islamic Rep. of),4
Trinidad and Tobago,Jamaica,0
Trinidad and Tobago,Kenya,1
Trinidad and Tobago,Liberia,9
Trinidad and Tobago,Liberia,3
Trinidad and Tobago,Sri Lanka,1
Trinidad and Tobago,Mali,1
Trinidad and Tobago,Malawi,1
Trinidad and Tobago,Namibia,0
Trinidad and Tobago,Niger,2
Trinidad and Tobago,Nigeria,21
Trinidad and Tobago,Sudan,3
Trinidad and Tobago,Senegal,10
Trinidad and Tobago,Senegal,2
Trinidad and Tobago,Sierra Leone,7
Trinidad and Tobago,Somalia,2
Trinidad and Tobago,Somalia,2
Trinidad and Tobago,Togo,4
Trinidad and Tobago,Yemen,1
Trinidad and Tobago,Zimbabwe,3
Tunisia,Burundi,4
Tunisia,Bulgaria,1
Tunisia,Central African Rep.,1
Tunisia,Central African Rep.,3
Tunisia,Cote d'Ivoire,14
Tunisia,Cote d'Ivoire,15
Tunisia,Dem. Rep. of the Congo,4
Tunisia,Algeria,0
Tunisia,Algeria,21
Tunisia,Algeria,3
Tunisia,Guinea,4
Tunisia,Guinea,1
Tunisia,Iran (Islamic Rep. of),6
Tunisia,Iraq,0
Tunisia,Iraq,6
Tunisia,Mali,0
Tunisia,Oman,1
Tunisia,Poland,1
Tunisia,Palestinian,16
Tunisia,Russian Federation,2
Tunisia,Rwanda,0
Tunisia,Rwanda,7
Tunisia,Syrian Arab Rep.,5
Turkey,Afghanistan,1956
Turkey,Afghanistan,1491
Turkey,Angola,1
Turkey,Angola,1
Turkey,Azerbaijan,1
Turkey,Burundi,0
Turkey,Burkina Faso,1
Turkey,Bangladesh,14
Turkey,China,46
Turkey,China,5
Turkey,Cote d'Ivoire,7
Turkey,Cote d'Ivoire,3
Turkey,Cameroon,9
Turkey,Dem. Rep. of the Congo,60
Turkey,Dem. Rep. of the Congo,12
Turkey,Congo,2
Turkey,Cuba,0
Turkey,Cuba,1
Turkey,Algeria,8
Turkey,Algeria,1
Turkey,Egypt,4
Turkey,Egypt,6
Turkey,Eritrea,37
Turkey,Eritrea,50
Turkey,Western Sahara,1
Turkey,Ethiopia,38
Turkey,Ethiopia,21
Turkey,Gabon,0
Turkey,Ghana,1
Turkey,Guinea,26
Turkey,Guinea,1
Turkey,Gambia,1
Turkey,Guinea-Bissau,0
Turkey,Guatemala,1
Turkey,Indonesia,0
Turkey,India,3
Turkey,Iran (Islamic Rep. of),2706
Turkey,Iran (Islamic Rep. of),1911
Turkey,Iraq,600
Turkey,Iraq,5277
Turkey,Israel,2
Turkey,Jordan,7
Turkey,Jordan,4
Turkey,Kazakhstan,5
Turkey,Kenya,0
Turkey,Kyrgyzstan,245
Turkey,Kuwait,3
Turkey,Lebanon,4
Turkey,Lebanon,1
Turkey,Liberia,1
Turkey,Liberia,4
Turkey,Libya,3
Turkey,Sri Lanka,14
Turkey,Sri Lanka,30
Turkey,Morocco,19
Turkey,Morocco,6
Turkey,Mali,0
Turkey,Myanmar,15
Turkey,Mongolia,1
Turkey,Mauritania,1
Turkey,Nigeria,13
Turkey,Nigeria,4
Turkey,Nepal,2
Turkey,Pakistan,46
Turkey,Philippines,4
Turkey,Philippines,1
Turkey,Palestinian,78
Turkey,Palestinian,64
Turkey,Russian Federation,5
Turkey,Russian Federation,306
Turkey,Russian Federation,5
Turkey,Rwanda,8
Turkey,Rwanda,1
Turkey,Saudi Arabia,0
Turkey,Saudi Arabia,1
Turkey,Sudan,76
Turkey,Sudan,130
Turkey,Senegal,5
Turkey,Sierra Leone,11
Turkey,Somalia,335
Turkey,Somalia,932
Turkey,Syrian Arab Rep.,65
Turkey,Syrian Arab Rep.,9
Turkey,Chad,0
Turkey,Togo,2
Turkey,Togo,1
Turkey,Tajikistan,47
Turkey,Tajikistan,1
Turkey,Turkmenistan,8
Turkey,Turkmenistan,2
Turkey,Tunisia,3
Turkey,Tunisia,3
Turkey,Turkey,780
Turkey,United Rep. of Tanzania,4
Turkey,Uganda,1
Turkey,Uzbekistan,138
Turkey,Uzbekistan,45
Turkey,Stateless,21
Turkey,Stateless,6
Turkey,Yemen,0
Turkey,Yemen,2
United Rep. of Tanzania,Burundi,16
United Rep. of Tanzania,Burundi,47350
United Rep. of Tanzania,Burundi,1012
United Rep. of Tanzania,Dem. Rep. of the Congo,1197
United Rep. of Tanzania,Dem. Rep. of the Congo,60186
United Rep. of Tanzania,Ethiopia,2
United Rep. of Tanzania,Rwanda,22
United Rep. of Tanzania,Rwanda,1
United Rep. of Tanzania,Sudan,4
United Rep. of Tanzania,Somalia,0
United Rep. of Tanzania,Somalia,1488
United Rep. of Tanzania,United Rep. of Tanzania,162256
United Rep. of Tanzania,Uganda,6
United Rep. of Tanzania,Various/Unknown,262
Uganda,Burundi,1653
Uganda,Burundi,4950
Uganda,Burundi,8
Uganda,Bangladesh,7
Uganda,Central African Rep.,1
Uganda,Central African Rep.,9
Uganda,Canada,1
Uganda,Cote d'Ivoire,1
Uganda,Cameroon,0
Uganda,Cameroon,2
Uganda,Dem. Rep. of the Congo,5281
Uganda,Dem. Rep. of the Congo,81804
Uganda,Dem. Rep. of the Congo,6177
Uganda,Congo,1
Uganda,Congo,3
Uganda,Eritrea,2433
Uganda,Eritrea,3490
Uganda,Ethiopia,913
Uganda,Ethiopia,982
Uganda,Guinea,4
Uganda,Greece,1
Uganda,Iran (Islamic Rep. of),2
Uganda,Iraq,2
Uganda,Kenya,251
Uganda,Kenya,1397
Uganda,Kenya,324
Uganda,Kuwait,1
Uganda,Liberia,3
Uganda,Liberia,3
Uganda,Malawi,1
Uganda,Pakistan,31
Uganda,Pakistan,24
Uganda,Palestinian,1
Uganda,Rwanda,3430
Uganda,Rwanda,12590
Uganda,Rwanda,3
Uganda,Sudan,507
Uganda,Sudan,19382
Uganda,Sudan,2674
Uganda,Sierra Leone,4
Uganda,Sierra Leone,1
Uganda,Somalia,6260
Uganda,Somalia,11151
Uganda,Chad,8
Uganda,Chad,5
Uganda,United Rep. of Tanzania,9
Uganda,United Rep. of Tanzania,3
Uganda,Uganda,125598
Uganda,Uganda,302991
Uganda,United States of America,3
Ukraine,Afghanistan,1162
Ukraine,Afghanistan,1339
Ukraine,Angola,16
Ukraine,Angola,31
Ukraine,Armenia,21
Ukraine,Armenia,198
Ukraine,Azerbaijan,19
Ukraine,Azerbaijan,175
Ukraine,Burundi,5
Ukraine,Burundi,7
Ukraine,Burkina Faso,2
Ukraine,Burkina Faso,1
Ukraine,Bangladesh,91
Ukraine,Bangladesh,8
Ukraine,Bulgaria,0
Ukraine,Bosnia and Herzegovina,1
Ukraine,Belarus,7
Ukraine,Belarus,21
Ukraine,Canada,0
Ukraine,China,3
Ukraine,China,3
Ukraine,Cote d'Ivoire,11
Ukraine,Cote d'Ivoire,3
Ukraine,Cameroon,51
Ukraine,Cameroon,1
Ukraine,Dem. Rep. of the Congo,66
Ukraine,Dem. Rep. of the Congo,64
Ukraine,Congo,23
Ukraine,Congo,30
Ukraine,Cuba,6
Ukraine,Cuba,2
Ukraine,Germany,1
Ukraine,Algeria,6
Ukraine,Algeria,1
Ukraine,Egypt,2
Ukraine,Eritrea,5
Ukraine,Western Sahara,1
Ukraine,Estonia,1
Ukraine,Ethiopia,9
Ukraine,Ethiopia,22
Ukraine,United Kingdom,1
Ukraine,Georgia,39
Ukraine,Georgia,571
Ukraine,Ghana,3
Ukraine,Guinea,64
Ukraine,Guinea,4
Ukraine,Guinea-Bissau,4
Ukraine,Guinea-Bissau,1
Ukraine,Croatia,1
Ukraine,India,29
Ukraine,India,1
Ukraine,Iran (Islamic Rep. of),54
Ukraine,Iran (Islamic Rep. of),51
Ukraine,Iraq,138
Ukraine,Iraq,68
Ukraine,Jordan,10
Ukraine,Jordan,3
Ukraine,Kazakhstan,3
Ukraine,Kazakhstan,11
Ukraine,Kenya,2
Ukraine,Kyrgyzstan,198
Ukraine,Cambodia,2
Ukraine,Lebanon,18
Ukraine,Lebanon,4
Ukraine,Liberia,10
Ukraine,Liberia,4
Ukraine,Libya,1
Ukraine,Libya,1
Ukraine,Sri Lanka,44
Ukraine,Sri Lanka,7
Ukraine,Lithuania,3
Ukraine,Latvia,0
Ukraine,Rep. of Moldova,3
Ukraine,Madagascar,2
Ukraine,Mali,1
Ukraine,Mali,2
Ukraine,Myanmar,4
Ukraine,Mongolia,1
Ukraine,Mozambique,2
Ukraine,Mozambique,1
Ukraine,Mauritania,1
Ukraine,Nigeria,46
Ukraine,Nigeria,3
Ukraine,Nepal,8
Ukraine,Pakistan,127
Ukraine,Palestinian,90
Ukraine,Palestinian,22
Ukraine,Romania,1
Ukraine,Russian Federation,104
Ukraine,Russian Federation,131
Ukraine,Russian Federation,4
Ukraine,Rwanda,1
Ukraine,Rwanda,6
Ukraine,Saudi Arabia,5
Ukraine,Saudi Arabia,1
Ukraine,Sudan,28
Ukraine,Sudan,56
Ukraine,Sierra Leone,6
Ukraine,Sierra Leone,5
Ukraine,Somalia,175
